row_id,client_ip,datetime,method,request,status_code,size,referrer,user_agent
551,54.36.148.232,[22/Jan/2019:03:57:09,GET,/filter/b3%2Cp48%2Cb32,200,34688,-,Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)
552,66.249.66.194,[22/Jan/2019:03:56:22,GET,/m/browse/gas-heater/%D8%A8%D8%AE%D8%A7%D8%B1%DB%8C-%DA%AF%D8%A7%D8%B2%DB%8C,200,19162,-,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
553,40.77.167.129,[22/Jan/2019:03:56:19,GET,/image/578/article/100x100,200,9831,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
554,66.111.54.249,[22/Jan/2019:03:56:51,GET,/image/50995/productModel/200x200,200,2244,https://www.zanbil.ir/m/browse/refrigerator-and-freezer/%DB%8C%D8%AE%DA%86%D8%A7%D9%84-%D9%81%D8%B1%DB%8C%D8%B2%D8%B1,"Mozilla/5.0 (Linux; Android 5.0; SM-G900H Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.93 Mobile Safari/537.36"
555,5.209.200.218,[22/Jan/2019:03:57:00,GET,/image/36/brand,200,2946,https://www.zanbil.ir/m/filter/b99%2Cp4510%2Cstexists%2Ct116,"Mozilla/5.0 (Linux; Android 5.1.1; SM-G361H Build/LMY48B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36"
556,91.99.72.15,[22/Jan/2019:03:56:52,GET,/product/2623?model=2699,200,43555,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.7(KHTML, like Gecko) Chrome/16.0.912.36 Safari/535.7"
557,34.247.132.53,[22/Jan/2019:03:56:22,GET,/,200,29619,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
558,5.78.198.53,[22/Jan/2019:04:56:32,GET,/m/updateVariation?__amp_source_origin=https%3A%2F%2Fwww.zanbil.ir,200,171,https://www.zanbil.ir/m/product/33978/64784/%DA%AF%D9%88%D8%B4%DB%8C-%D9%85%D9%88%D8%A8%D8%A7%DB%8C%D9%84-%D8%B3%D8%A7%D9%85%D8%B3%D9%88%D9%86%DA%AF-%D9%85%D8%AF%D9%84-Galaxy-A9-%282018%29-Dual-128GB-%28SM-A920%29,"Mozilla/5.0 (Linux; Android 8.0.0; SAMSUNG SM-G950F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/8.2 Chrome/63.0.3239.111 Mobile Safari/537.36"
559,5.211.97.39,[22/Jan/2019:03:57:03,GET,/settings/logo,200,4120,https://www.zanbil.ir/m/filter/p25%2Cb103,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_2 like Mac OS X) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.0 Mobile/14F89 Safari/602.1"
560,66.249.66.194,[22/Jan/2019:03:56:35,GET,"/m/filter/b1,b103,b126,b136,b143,b148,b183,b185,b188,b192,b198,b20,b202,b216,b218,b221,b226,b236,b249,b256,b261,b270,b3,b308,b32,b36,b4,b41,b42,b43,b441,b454,b481,b484,b523,b548,b570,b573,b598,b6,b613,b614,b63,b647,b651,b701,b703,b874,b879,b88,b880,b883,b890,b900,b903,b99,stexists",200,27284,-,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
561,5.211.97.39,[22/Jan/2019:03:56:50,GET,/m/browse/food-preparation/%D8%A2%D9%85%D8%A7%D8%AF%D9%87-%D8%B3%D8%A7%D8%B2%DB%8C-%D8%BA%D8%B0%D8%A7,200,16726,https://www.zanbil.ir/m/browse/cooking-tools/%D9%BE%D8%AE%D8%AA-%D9%88-%D9%BE%D8%B2,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_2 like Mac OS X) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.0 Mobile/14F89 Safari/602.1"
562,66.111.54.249,[22/Jan/2019:03:56:46,GET,/image/14/productTypeType,200,11129,https://www.zanbil.ir/m/browse/refrigerator-and-freezer/%DB%8C%D8%AE%DA%86%D8%A7%D9%84-%D9%81%D8%B1%DB%8C%D8%B2%D8%B1,"Mozilla/5.0 (Linux; Android 5.0; SM-G900H Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.93 Mobile Safari/537.36"
563,5.211.97.40,[22/Jan/2019:04:57:02,POST,/m/filter/p25%2Cb103,200,19100,https://www.zanbil.ir/m/browse/meat-grinder/%DA%86%D8%B1%D8%AE-%DA%AF%D9%88%D8%B4%D8%AA,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_2 like Mac OS X) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.0 Mobile/14F89 Safari/602.1"
564,2.177.12.140,[22/Jan/2019:03:56:23,GET,/image/66/productType/120x90,200,10840,https://www.zanbil.ir/m/product/33606/%D8%AA%D9%84%D9%88%DB%8C%D8%B2%DB%8C%D9%88%D9%86-%D8%A7%D9%84-%D8%A7%DB%8C-%D8%AF%DB%8C-%D8%B3%D8%A7%D9%85%D8%B3%D9%88%D9%86%DA%AF-%D9%85%D8%AF%D9%84-55NU8950-Ultra-HD-4K,Mozilla/5.0 (Android 7.1.1; Mobile; rv:64.0) Gecko/64.0 Firefox/64.0
565,5.211.97.40,[22/Jan/2019:04:57:03,GET,/image/4576/productModel/200x200,200,4937,https://www.zanbil.ir/m/filter/p25%2Cb103,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_2 like Mac OS X) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.0 Mobile/14F89 Safari/602.1"
566,5.209.200.218,[22/Jan/2019:03:56:55,GET,/static/images/guarantees/bestPrice.png,200,7356,https://www.zanbil.ir/m/filter/b99%2Cp4510%2Cstexists%2Ct116,"Mozilla/5.0 (Linux; Android 5.1.1; SM-G361H Build/LMY48B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36"
567,66.249.66.194,[22/Jan/2019:03:56:51,GET,/product/26694/61119/%D8%AF%D9%88%DA%86%D8%B1%D8%AE%D9%87-%DA%A9%D9%88%D9%87%D8%B3%D8%AA%D8%A7%D9%86-%D9%81%D9%88%D8%AC%DB%8C-%D9%85%D8%AF%D9%84-NEVADA-1.7-%282016%29,200,41524,-,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
568,54.36.148.10,[22/Jan/2019:03:56:58,GET,"/filter/p42,stexists,t51,v1|%D9%85%D8%B4%DA%A9%DB%8C%20%D8%B3%D9%81%DB%8C%D8%AF",200,32189,-,Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)
569,2.179.141.98,[22/Jan/2019:03:56:45,POST,"/ajaxFilter/p65,b1?page=1",200,5409,"https://www.zanbil.ir/filter/p65,b1?page=2","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
570,66.111.54.249,[22/Jan/2019:03:56:45,GET,/image/61103/productModel/200x200,200,3881,https://www.zanbil.ir/m/browse/refrigerator-and-freezer/%DB%8C%D8%AE%DA%86%D8%A7%D9%84-%D9%81%D8%B1%DB%8C%D8%B2%D8%B1,"Mozilla/5.0 (Linux; Android 5.0; SM-G900H Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.93 Mobile Safari/537.36"
571,40.77.167.129,[22/Jan/2019:03:56:18,GET,/image/45437/productModel/150x150,200,3688,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
572,54.36.148.33,[22/Jan/2019:04:56:47,HEAD,/product/14934/75047,200,44428,-,Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)
573,207.46.13.104,[22/Jan/2019:03:56:45,GET,"/filter?f=b36,b238,b244",200,37257,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
574,40.77.167.129,[22/Jan/2019:03:56:19,GET,/image/6248/productModel/150x150,200,2788,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
575,66.249.66.194,[22/Jan/2019:03:56:48,GET,/product/22706/%D8%B3%D8%A7%D8%B9%D8%AA-%D9%88%D8%B1%D8%B2%D8%B4%DB%8C-%D8%BA%D9%88%D8%A7%D8%B5%DB%8C-CHRIS-BENZ-%D9%85%D8%AF%D9%84-CBD.SI.KBS,200,41552,-,Googlebot-Image/1.0
576,2.177.12.140,[22/Jan/2019:03:56:22,GET,/image/61821/productModel/150x150,200,6012,https://www.zanbil.ir/m/product/33606/%D8%AA%D9%84%D9%88%DB%8C%D8%B2%DB%8C%D9%88%D9%86-%D8%A7%D9%84-%D8%A7%DB%8C-%D8%AF%DB%8C-%D8%B3%D8%A7%D9%85%D8%B3%D9%88%D9%86%DA%AF-%D9%85%D8%AF%D9%84-55NU8950-Ultra-HD-4K,Mozilla/5.0 (Android 7.1.1; Mobile; rv:64.0) Gecko/64.0 Firefox/64.0
577,5.78.198.52,[22/Jan/2019:03:56:50,GET,/image/55109/productModel/200x200,200,4313,https://www.zanbil.ir/m/filter/p62?page=1,"Mozilla/5.0 (Linux; Android 8.0.0; SAMSUNG SM-G950F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/8.2 Chrome/63.0.3239.111 Mobile Safari/537.36"
578,207.46.13.136,[22/Jan/2019:03:56:21,GET,/product/30649?model=60398,200,41198,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
579,2.179.141.98,[22/Jan/2019:03:56:40,GET,/static/js/accordion.js?_=1548117042983,200,258,"https://www.zanbil.ir/filter/p65,b1?page=1","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
580,66.111.54.249,[22/Jan/2019:03:56:45,GET,/image/56228/productModel/200x200,200,3385,https://www.zanbil.ir/m/browse/refrigerator-and-freezer/%DB%8C%D8%AE%DA%86%D8%A7%D9%84-%D9%81%D8%B1%DB%8C%D8%B2%D8%B1,"Mozilla/5.0 (Linux; Android 5.0; SM-G900H Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.93 Mobile Safari/537.36"
581,207.46.13.137,[22/Jan/2019:04:56:18,POST,/product/10214,200,39677,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
582,66.111.54.249,[22/Jan/2019:03:56:46,GET,/image/978/mainSlideMobile,200,66099,https://www.zanbil.ir/m/browse/refrigerator-and-freezer/%DB%8C%D8%AE%DA%86%D8%A7%D9%84-%D9%81%D8%B1%DB%8C%D8%B2%D8%B1,"Mozilla/5.0 (Linux; Android 5.0; SM-G900H Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.93 Mobile Safari/537.36"
583,2.177.12.140,[22/Jan/2019:03:56:43,GET,/image/59567/productModel/150x150,200,6005,https://www.zanbil.ir/m/product/33606/%D8%AA%D9%84%D9%88%DB%8C%D8%B2%DB%8C%D9%88%D9%86-%D8%A7%D9%84-%D8%A7%DB%8C-%D8%AF%DB%8C-%D8%B3%D8%A7%D9%85%D8%B3%D9%88%D9%86%DA%AF-%D9%85%D8%AF%D9%84-55NU8950-Ultra-HD-4K,Mozilla/5.0 (Android 7.1.1; Mobile; rv:64.0) Gecko/64.0 Firefox/64.0
584,5.160.157.20,[22/Jan/2019:03:56:49,GET,/browse/blu-ray,301,178,-,Mozilla/5.0 (Windows NT 5.1; rv:8.0) Gecko/20100101 Firefox/8.0
585,5.78.198.52,[22/Jan/2019:03:56:22,GET,/settings/logo,200,4120,https://www.zanbil.ir/m/product/33978/64784/%DA%AF%D9%88%D8%B4%DB%8C-%D9%85%D9%88%D8%A8%D8%A7%DB%8C%D9%84-%D8%B3%D8%A7%D9%85%D8%B3%D9%88%D9%86%DA%AF-%D9%85%D8%AF%D9%84-Galaxy-A9-%282018%29-Dual-128GB-%28SM-A920%29,"Mozilla/5.0 (Linux; Android 8.0.0; SAMSUNG SM-G950F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/8.2 Chrome/63.0.3239.111 Mobile Safari/537.36"
586,66.111.54.249,[22/Jan/2019:03:57:02,GET,/static/images/amp/blog.png,200,3863,https://www.zanbil.ir/m/browse/refrigerator-and-freezer/%DB%8C%D8%AE%DA%86%D8%A7%D9%84-%D9%81%D8%B1%DB%8C%D8%B2%D8%B1,"Mozilla/5.0 (Linux; Android 5.0; SM-G900H Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.93 Mobile Safari/537.36"
587,207.46.13.136,[22/Jan/2019:03:56:47,GET,"/filter/b1,b103,b105,b109,b111,b113,b135,b144,b176,b186,b221,b261,b291,b321,b454,b52,b598,b647,b656,b723,b77,b83",200,39301,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
588,66.111.54.249,[22/Jan/2019:03:56:29,GET,/static/images/guarantees/warranty.png,200,5807,https://www.zanbil.ir/m/filter/b1%2Cp1?page=1,"Mozilla/5.0 (Linux; Android 5.0; SM-G900H Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.93 Mobile Safari/537.36"
589,31.56.96.51,[22/Jan/2019:03:57:02,GET,/image/61310/productModel/200x200,200,5139,https://www.zanbil.ir/m/filter/b113?page=1,"Mozilla/5.0 (Linux; Android 6.0; ALE-L21 Build/HuaweiALE-L21) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.158 Mobile Safari/537.36"
590,54.36.149.35,[22/Jan/2019:03:56:47,GET,"/filter/p10143,stexists,v1|%D9%85%D8%B4%DA%A9%DB%8C",200,29665,-,Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)
591,66.111.54.249,[22/Jan/2019:03:56:42,GET,/m/browse/refrigerator-and-freezer/%DB%8C%D8%AE%DA%86%D8%A7%D9%84-%D9%81%D8%B1%DB%8C%D8%B2%D8%B1,200,20012,https://www.zanbil.ir/m/filter/b1%2Cp1?page=1,"Mozilla/5.0 (Linux; Android 5.0; SM-G900H Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.93 Mobile Safari/537.36"
592,5.211.97.39,[22/Jan/2019:03:56:58,GET,/image/52306/productModel/200x200,200,5080,https://www.zanbil.ir/m/browse/meat-grinder/%DA%86%D8%B1%D8%AE-%DA%AF%D9%88%D8%B4%D8%AA,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_2 like Mac OS X) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.0 Mobile/14F89 Safari/602.1"
593,5.160.157.20,[22/Jan/2019:03:56:49,GET,/filter?f=p12129&page=21,301,178,-,Mozilla/5.0 (Windows NT 5.1; rv:8.0) Gecko/20100101 Firefox/8.0
594,204.18.198.248,[22/Jan/2019:03:57:11,GET,/settings/logo,200,4120,https://www.zanbil.ir/m/product/30782/60550/%DA%A9%D8%AA%D8%B1%DB%8C-%D8%A8%D8%B1%D9%82%DB%8C-%DA%AF%D8%A7%D8%B3%D8%AA%D8%B1%D9%88%D8%A8%DA%A9-%D9%85%D8%AF%D9%84-42420,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1"
595,5.78.198.53,[22/Jan/2019:04:56:28,POST,/m/updateVariation?__amp_source_origin=https%3A%2F%2Fwww.zanbil.ir,200,171,https://www.zanbil.ir/m/product/33978/64784/%DA%AF%D9%88%D8%B4%DB%8C-%D9%85%D9%88%D8%A8%D8%A7%DB%8C%D9%84-%D8%B3%D8%A7%D9%85%D8%B3%D9%88%D9%86%DA%AF-%D9%85%D8%AF%D9%84-Galaxy-A9-%282018%29-Dual-128GB-%28SM-A920%29,"Mozilla/5.0 (Linux; Android 8.0.0; SAMSUNG SM-G950F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/8.2 Chrome/63.0.3239.111 Mobile Safari/537.36"
596,204.18.198.249,[22/Jan/2019:04:56:59,HEAD,/image/60550/productModel/200x200,200,5447,"https://www.zanbil.ir/m/filter?f=p12,b185","Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1"
597,207.46.13.104,[22/Jan/2019:03:57:06,GET,/filter/b1%2Cb130%2Cb134%2Cb136%2Cb238,200,37694,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
598,66.249.66.91,[22/Jan/2019:03:57:07,GET,/filter/b481%2Cb226%2Cb570%2Cb80%2Cb270%2Cb903%2Cb883%2Cb152%2Cb249%2Cb20%2Cb701%2Cb723%2Cb42%2Cb198%2Cb35%2Cb183%2Cb219%2Cb308%2Cb126%2Cb523%2Cb900%2Cb188%2Cb703%2Cb890%2Cb236%2Cb74%2Cb400%2Cb209%2Cb19%2Cb454%2Cb651%2Cb202%2Cb4%2Cb22%2Cb238%2Cb6%2Cb596%2Cb143%2Cb877%2Cb485%2Cb221%2Cb194%2Cb136%2Cb647%2Cb497%2Cb546%2Cb105%2Cb185%2Cb568%2Cb151%2Cb88%2Cb43%2Cb597%2Cb103%2Cb613%2Cb880%2Cb212%2Cb861%2Cb148%2Cb135%2Cb186%2Cb778%2Cb113%2Cb99%2Cb584%2Cb724?page=184,200,41877,-,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
599,17.58.102.43,[22/Jan/2019:03:56:57,GET,/filter/b211%2Cb502%2Cb229%2Cb99%2Cb507%2Cb122%2Cb109%2Cb46%2Cb176%2Cb219%2Cb577%2Cb261%2Cb1?page=3,200,38542,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/600.2.5 (KHTML, like Gecko) Version/8.0.2 Safari/600.2.5 (Applebot/0.1; +http://www.apple.com/go/applebot)"
600,31.56.96.51,[22/Jan/2019:03:56:16,GET,/image/61474/productModel/200x200,200,5379,https://www.zanbil.ir/m/filter/b113,"Mozilla/5.0 (Linux; Android 6.0; ALE-L21 Build/HuaweiALE-L21) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.158 Mobile Safari/537.36"
601,17.58.102.43,[22/Jan/2019:03:56:35,GET,/filter/b571%2Cb288%2Cb70%2Cb57%2Cb6%2Cb355%2Cb485%2Cb87%2Cb551%2Cb148,200,37759,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/600.2.5 (KHTML, like Gecko) Version/8.0.2 Safari/600.2.5 (Applebot/0.1; +http://www.apple.com/go/applebot)"
602,172.20.2.174,[22/Jan/2019:03:56:49,GET,/site/ping,200,4,-,-
603,5.160.157.20,[22/Jan/2019:03:56:49,GET,/browse/blu-ray,301,178,-,Mozilla/5.0 (Windows NT 5.1; rv:8.0) Gecko/20100101 Firefox/8.0
604,5.211.97.39,[22/Jan/2019:03:56:58,GET,/image/2106/productModel/200x200,200,5930,https://www.zanbil.ir/m/browse/meat-grinder/%DA%86%D8%B1%D8%AE-%DA%AF%D9%88%D8%B4%D8%AA,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_2 like Mac OS X) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.0 Mobile/14F89 Safari/602.1"
605,31.56.96.51,[22/Jan/2019:03:56:56,GET,/m/filter/b113?page=1,200,21243,https://www.zanbil.ir/m/filter/b113,"Mozilla/5.0 (Linux; Android 6.0; ALE-L21 Build/HuaweiALE-L21) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.158 Mobile Safari/537.36"
606,66.249.66.92,[22/Jan/2019:04:56:48,HEAD,/filter/b656%2Cb703%2Cb32%2Cb67%2Cb226%2Cb41%2Cb598%2Cb168%2Cb723%2Cb597%2Cb88%2Cb548%2Cb6%2Cb679%2Cb215%2Cb105%2Cb194%2Cb74%2Cb542%2Cb35%2Cb113%2Cb820%2Cb574%2Cb442%2Cb645%2Cb724%2Cb118%2Cb482%2Cb400%2Cb95%2Cb135%2Cb249%2Cb221%2Cb523%2Cb854%2Cb126%2Cstexists%2Cb216%2Cb217%2Cb152%2Cb99%2Cb188%2Cb209%2Cb192%2Cb213%2Cb136%2Cb218%2Cb4%2Cb648%2Cb454%2Cb435%2Cb261%2Cb147?page=50,200,41332,-,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
607,66.111.54.249,[22/Jan/2019:03:56:46,GET,/image/11/productTypeType,200,11468,https://www.zanbil.ir/m/browse/refrigerator-and-freezer/%DB%8C%D8%AE%DA%86%D8%A7%D9%84-%D9%81%D8%B1%DB%8C%D8%B2%D8%B1,"Mozilla/5.0 (Linux; Android 5.0; SM-G900H Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.93 Mobile Safari/537.36"
608,66.111.54.249,[22/Jan/2019:03:56:45,GET,/image/61103/productModel/200x200,200,3881,https://www.zanbil.ir/m/browse/refrigerator-and-freezer/%DB%8C%D8%AE%DA%86%D8%A7%D9%84-%D9%81%D8%B1%DB%8C%D8%B2%D8%B1,"Mozilla/5.0 (Linux; Android 5.0; SM-G900H Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.93 Mobile Safari/537.36"
609,5.209.200.218,[22/Jan/2019:03:56:59,GET,/image/788/mainSlideMobile,200,60795,https://www.zanbil.ir/m/filter/b99%2Cp4510%2Cstexists%2Ct116,"Mozilla/5.0 (Linux; Android 5.1.1; SM-G361H Build/LMY48B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36"
610,5.211.97.40,[22/Jan/2019:04:56:57,POST,/image/63875/productModel/200x200,200,4014,https://www.zanbil.ir/m/browse/meat-grinder/%DA%86%D8%B1%D8%AE-%DA%AF%D9%88%D8%B4%D8%AA,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_2 like Mac OS X) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.0 Mobile/14F89 Safari/602.1"
611,207.46.13.136,[22/Jan/2019:03:57:07,GET,/filter/b181%2Cb567%2Cb8,200,37008,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
612,91.99.72.15,[22/Jan/2019:03:56:37,GET,/product/14496/25676/%D8%B3%D8%B1-%D8%B4%D9%88%D8%B1-%D8%A2%D8%B1%DB%8C%D8%A7-%D8%B5%D9%86%D8%B9%D8%AA-%D9%85%D8%AF%D9%84-SN-3270,200,40134,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.7(KHTML, like Gecko) Chrome/16.0.912.36 Safari/535.7"
613,5.211.97.39,[22/Jan/2019:03:56:57,HEAD,/amp_preconnect_polyfill_404_or_other_error_expected._Do_not_worry_about_it?1548117000000,404,0,https://www.zanbil.ir/m/browse/meat-grinder/%DA%86%D8%B1%D8%AE-%DA%AF%D9%88%D8%B4%D8%AA,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_2 like Mac OS X) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.0 Mobile/14F89 Safari/602.1"
614,5.211.97.39,[22/Jan/2019:03:57:05,GET,/image/4575/productModel/200x200,200,4324,https://www.zanbil.ir/m/filter/p25%2Cb103,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_2 like Mac OS X) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.0 Mobile/14F89 Safari/602.1"
615,51.15.15.55,[22/Jan/2019:04:56:38,GET,/blog/tag/%DA%AF%D8%AC%D8%AA/,200,21391,-,Barkrowler/0.9 (+http://www.exensa.com/crawl)
616,207.46.13.104,[22/Jan/2019:03:57:02,GET,"/filter/b1,b103,b105,b109,b111,b113,b135,b144,b176,b186,b221,b261,b291,b43,b481,b52,b597,b598,b614,b615,b77,b83",200,39189,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
617,173.249.54.67,[22/Jan/2019:03:56:51,GET,/image/34185?name=mfp-m130a-1.jpg&wh=200x200,200,5395,-,Dalvik/2.1.0 (Linux; U; Android 8.0.0; PRA-LA1 Build/HONORPRA-LA1)
618,5.62.206.249,[22/Jan/2019:03:56:40,GET,/image/34187?name=m12a-1.jpg&wh=200x200,200,5603,-,Dalvik/2.1.0 (Linux; U; Android 6.0.1; SM-J710F Build/MMB29K)
619,66.249.66.194,[22/Jan/2019:03:56:35,GET,/m/product/17369/48780/%DB%8C%D8%AE%DA%86%D8%A7%D9%84-%D9%81%D8%B1%DB%8C%D8%B2%D8%B1-%DA%86%D9%87%D8%A7%D8%B1-%D8%AF%D8%B1%D8%A8-%D9%87%D8%A7%DB%8C%D8%B3%D9%86%D8%B3-%D9%85%D8%AF%D9%84-RQ-56WC4SAB,200,20863,-,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
620,173.249.54.67,[22/Jan/2019:03:56:31,GET,/image/32756?name=eb-x05-11.jpg&wh=200x200,200,3130,-,Dalvik/2.1.0 (Linux; U; Android 8.0.0; PRA-LA1 Build/HONORPRA-LA1)
621,17.58.102.44,[22/Jan/2019:04:56:57,HEAD,/filter/b211%2Cb502%2Cb229%2Cb99%2Cb507%2Cb122%2Cb109%2Cb46%2Cb176%2Cb219%2Cb577%2Cb261%2Cb1?page=3,200,38542,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/600.2.5 (KHTML, like Gecko) Version/8.0.2 Safari/600.2.5 (Applebot/0.1; +http://www.apple.com/go/applebot)"
622,5.211.97.40,[22/Jan/2019:04:56:56,POST,/m/browse/meat-grinder/%DA%86%D8%B1%D8%AE-%DA%AF%D9%88%D8%B4%D8%AA,200,19543,https://www.zanbil.ir/m/browse/food-preparation/%D8%A2%D9%85%D8%A7%D8%AF%D9%87-%D8%B3%D8%A7%D8%B2%DB%8C-%D8%BA%D8%B0%D8%A7,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_2 like Mac OS X) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.0 Mobile/14F89 Safari/602.1"
623,40.77.167.129,[22/Jan/2019:03:56:19,GET,/image/6229/productModel/150x150,200,2739,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
624,207.46.13.115,[22/Jan/2019:03:56:30,GET,/image/6239/productModel/150x150,200,2737,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
