row_id,client_ip,datetime,method,request,status_code,size,user_agent,referer_present(YorN)
786,66.111.54.249,01/22/2019 03:56:29,GET,/static/images/guarantees/support.png,200,6.454 KB,"Mozilla/5.0 (Linux; Android 5.0; SM-G900H Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.93 Mobile Safari/537.36",Y
787,2.179.141.98,01/22/2019 03:56:40,GET,/static/js/accordion.js?_=1548117042983,200,0.258 KB,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",Y
788,66.249.66.194,01/22/2019 03:56:57,GET,/m/product/20821/44932/D8AFD8B3D8AADAAFD8A7D987D8A8D8AED988D8B1D8B2DB8CDAA9D984D8A7D8B3D985D8AFD985D8AFD984D8A8D8AED988D8B1D8B3D8B1D8AFZYKC01,200,20.096 KB,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",N
789,207.46.13.136,01/22/2019 03:56:41,GET,/filter/p59352Cb543,200,35.701 KB,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),N
790,5.209.200.218,01/22/2019 03:56:55,GET,/static/images/guarantees/goodShopping.png,200,6.496 KB,"Mozilla/5.0 (Linux; Android 5.1.1; SM-G361H Build/LMY48B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36",Y
791,2.177.12.140,01/22/2019 03:56:36,GET,/image/62423/productModel/150x150,200,4.911 KB,Mozilla/5.0 (Android 7.1.1; Mobile; rv:64.0) Gecko/64.0 Firefox/64.0,Y
792,66.111.54.249,01/22/2019 03:57:02,GET,/static/images/amp/thirdparty/footermobile.png,200,62.894 KB,"Mozilla/5.0 (Linux; Android 5.0; SM-G900H Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.93 Mobile Safari/537.36",Y
793,2.177.12.140,01/22/2019 03:56:22,GET,/image/61821/productModel/150x150,200,6.012 KB,Mozilla/5.0 (Android 7.1.1; Mobile; rv:64.0) Gecko/64.0 Firefox/64.0,Y
794,91.99.72.16,01/22/2019 04:56:19,HEAD,/product/10075/13903/D985D8A7DB8CDAA9D8B1D988D981D8B1D8B1D988D985DB8CD8B2DB8CD8B3D8A7D985D8B3D988D986DAAFD985D8AFD984CE288,200,41.725 KB,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.92 Safari/537.36",N
795,5.78.198.52,01/22/2019 03:56:50,GET,/settings/logo,200,4.12 KB,"Mozilla/5.0 (Linux; Android 8.0.0; SAMSUNG SM-G950F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/8.2 Chrome/63.0.3239.111 Mobile Safari/537.36",Y
796,2.177.12.140,01/22/2019 03:56:38,GET,/image/62178/productModel/150x150,200,5.005 KB,Mozilla/5.0 (Android 7.1.1; Mobile; rv:64.0) Gecko/64.0 Firefox/64.0,Y
797,178.253.33.52,01/22/2019 04:56:21,HEAD,/image/32574?name=pr465at3.jpg&wh=max,200,24.001 KB,"Mozilla/5.0 (Linux; Android 5.1; HTC Desire 728 dual sim) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.83 Mobile Safari/537.36",Y
798,66.111.54.249,01/22/2019 03:56:29,GET,/static/images/guarantees/fastDelivery.png,200,7.713 KB,"Mozilla/5.0 (Linux; Android 5.0; SM-G900H Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.93 Mobile Safari/537.36",Y
799,178.253.33.51,01/22/2019 03:56:20,GET,/settings/logo,200,4.12 KB,"Mozilla/5.0 (Linux; Android 5.1; HTC Desire 728 dual sim) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.83 Mobile Safari/537.36",Y
800,66.249.66.92,01/22/2019 04:56:50,POST,/filter/b4812Cb2262Cb5702Cb802Cb2702Cb9032Cb8832Cb992Cb1522Cb2492Cb202Cb7012Cb7232Cb422Cb1982Cb352Cb1832Cb2192Cb3082Cb1262Cb5232Cb9002Cb1882Cb7032Cb8902Cb1482Cb2362Cb2562Cb742Cb4002Cb2092Cb192Cb6512Cb2022Cb42Cb222Cb2382Cb62Cb5962Cb1432Cb8772Cb4852Cb2212Cb1942Cb1362Cb6472Cb4972Cb5462Cb1052Cb1852Cb952Cb5682Cb1512Cb882Cb5972Cb8202Cb1032Cb6132Cb8802Cb362Cb2122Cb5422Cb2132Cb186?page=10,200,42.101 KB,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),N
801,2.185.221.79,01/22/2019 03:56:44,GET,/image/29128?name=7041.jpg&wh=200x200,200,3.212 KB,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-E700H Build/LMY47X),N
802,5.211.97.39,01/22/2019 03:56:58,GET,/image/2102/productModel/200x200,200,5.007 KB,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_2 like Mac OS X) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.0 Mobile/14F89 Safari/602.1",Y
803,91.99.72.15,01/22/2019 03:56:53,GET,/product/32718/63159/D8AAD984D988DB8CD8B2DB8CD988D986D8A7D984D8A7DB8CD8AFDB8CD8A7DB8CDAA9D8B3D988DB8CDA98D986D985D8AFD984LE29D40,200,42.528 KB,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_3) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.3 Safari/534.53.10",N
804,66.249.66.194,01/22/2019 03:56:23,GET,/product/81900,404,32.278 KB,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),N
805,5.209.200.219,01/22/2019 04:56:59,POST,/favicon.ico,200,0.0 KB,"Mozilla/5.0 (Linux; Android 5.1.1; SM-G361H Build/LMY48B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36",Y
806,204.18.198.248,01/22/2019 03:56:58,GET,/m/filter?f=p12b185,200,18.259 KB,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",Y
807,5.211.97.40,01/22/2019 04:57:03,GET,/settings/logo,200,4.12 KB,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_2 like Mac OS X) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.0 Mobile/14F89 Safari/602.1",Y
808,66.249.66.92,01/22/2019 04:57:02,POST,/image/4860?name=156156.jpg&wh=200x200,200,5.799 KB,Googlebot-Image/1.0,N
809,5.209.200.218,01/22/2019 03:56:58,GET,/amphelperframe.html?appId=a624a1c10c93466aa546e146710f97e6&parentOrigin=https://www.zanbil.ir,200,0.133 KB,"Mozilla/5.0 (Linux; Android 5.1.1; SM-G361H Build/LMY48B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36",Y
810,66.249.66.194,01/22/2019 03:57:01,GET,/m/product/8097/D8ACD8A7D8B1D988D8A8D8B1D982DB8CD8A8D8AFD988D986D9BED8A7DAA9D8AAD8A7D984D8ACDB8CD985D8AFD984LGVacuumCleanerVB7520H,200,20.756 KB,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",N
811,40.77.167.129,01/22/2019 03:56:18,GET,/image/45437/productModel/150x150,200,3.688 KB,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),N
812,66.249.66.91,01/22/2019 03:56:27,GET,/image/26027?name=deuter076052349211zoom.jpg&wh=200x200,200,6.642 KB,Googlebot-Image/1.0,N
813,204.18.198.248,01/22/2019 03:56:58,GET,/settings/logo,200,4.12 KB,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",Y
814,204.18.198.248,01/22/2019 03:57:11,GET,/settings/logo,200,4.12 KB,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",Y
815,66.249.66.195,01/22/2019 04:56:20,POST,/m/filter/b2p6,200,19.451 KB,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",N
816,5.78.198.52,01/22/2019 03:56:50,GET,/image/61936/productModel/200x200,200,5.953 KB,"Mozilla/5.0 (Linux; Android 8.0.0; SAMSUNG SM-G950F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/8.2 Chrome/63.0.3239.111 Mobile Safari/537.36",Y
817,173.249.54.67,01/22/2019 03:56:29,GET,/image/32757?name=ebx414.jpg&wh=200x200,200,3.763 KB,Dalvik/2.1.0 (Linux; U; Android 8.0.0; PRA-LA1 Build/HONORPRA-LA1),N
818,5.78.198.53,01/22/2019 04:56:28,POST,/m/updateVariation?__amp_source_origin=https3A2F2Fwww.zanbil.ir,200,0.171 KB,"Mozilla/5.0 (Linux; Android 8.0.0; SAMSUNG SM-G950F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/8.2 Chrome/63.0.3239.111 Mobile Safari/537.36",Y
819,40.77.167.129,01/22/2019 03:56:19,GET,/image/6229/productModel/100x100,200,1.796 KB,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),N
820,66.111.54.249,01/22/2019 03:57:02,GET,/static/images/amp/instagram.png,200,7.146 KB,"Mozilla/5.0 (Linux; Android 5.0; SM-G900H Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.93 Mobile Safari/537.36",Y
821,5.78.198.52,01/22/2019 03:56:49,GET,/m/filter/p62?page=1,200,19.265 KB,"Mozilla/5.0 (Linux; Android 8.0.0; SAMSUNG SM-G950F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/8.2 Chrome/63.0.3239.111 Mobile Safari/537.36",Y
822,5.78.198.52,01/22/2019 03:56:30,POST,/m/updateVariation?__amp_source_origin=https3A2F2Fwww.zanbil.ir,200,0.394 KB,"Mozilla/5.0 (Linux; Android 8.0.0; SAMSUNG SM-G950F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/8.2 Chrome/63.0.3239.111 Mobile Safari/537.36",Y
823,66.111.54.250,01/22/2019 04:56:45,POST,/image/57599/productModel/200x200,200,2.924 KB,"Mozilla/5.0 (Linux; Android 5.0; SM-G900H Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.93 Mobile Safari/537.36",Y
824,2.177.12.140,01/22/2019 03:56:24,GET,/static/images/amp/telegram.png,200,4.859 KB,Mozilla/5.0 (Android 7.1.1; Mobile; rv:64.0) Gecko/64.0 Firefox/64.0,Y
825,5.211.97.40,01/22/2019 04:56:57,HEAD,/image/59734/productModel/200x200,200,5.602 KB,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_2 like Mac OS X) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.0 Mobile/14F89 Safari/602.1",Y
826,66.249.66.195,01/22/2019 04:57:11,POST,/m/filter/b20b238b3b5b543b570b601b741b890p51stexists,200,19.511 KB,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",N
827,2.177.12.140,01/22/2019 03:56:25,GET,/image/33618/productType/120x90,200,10.695 KB,Mozilla/5.0 (Android 7.1.1; Mobile; rv:64.0) Gecko/64.0 Firefox/64.0,Y
828,5.211.97.39,01/22/2019 03:56:50,GET,/settings/logo,200,4.12 KB,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_2 like Mac OS X) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.0 Mobile/14F89 Safari/602.1",Y
829,5.211.97.40,01/22/2019 04:57:05,POST,/image/16937/productModel/200x200,200,5.935 KB,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_2 like Mac OS X) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.0 Mobile/14F89 Safari/602.1",Y
830,5.211.97.39,01/22/2019 03:56:57,GET,/image/890/mainSlideMobile,200,92.209 KB,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_2 like Mac OS X) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.0 Mobile/14F89 Safari/602.1",Y
831,66.249.66.91,01/22/2019 03:56:56,GET,/image/60661/productModel/100x100,200,2.468 KB,Googlebot-Image/1.0,N
832,91.99.72.15,01/22/2019 03:56:50,GET,/product/32257/62557/D8B9D8B7D8B1D988D8A7D8AFDAA9D984D986D985D8B4D8AAD8B1DAA9MarcJosephD985D8AFD984VetiverStory,200,41.176 KB,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_3) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.3 Safari/534.53.10",N
833,17.58.102.43,01/22/2019 03:56:55,GET,/filter?f=b2112Cb5022Cb2292Cb992Cb5072Cb1222Cb1092Cb462Cb1762Cb2192Cb5772Cb2612Cb1&page=3&o=b,302,0.0 KB,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/600.2.5 (KHTML, like Gecko) Version/8.0.2 Safari/600.2.5 (Applebot/0.1; +http://www.apple.com/go/applebot)",N
834,5.209.200.219,01/22/2019 04:57:07,HEAD,/static/images/amp/instagram.png,200,7.146 KB,"Mozilla/5.0 (Linux; Android 5.1.1; SM-G361H Build/LMY48B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36",Y
835,2.179.141.98,01/22/2019 03:56:32,GET,/static/js/accordion.js?_=1548117035128,200,0.258 KB,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",Y
836,66.249.66.195,01/22/2019 04:56:22,GET,/m/article/608/D8B9D984D8AAD8B5D8AFD8A7D8AFD8A7D8AFD986DAAFD8B1D8AFD986D988D8AFD8B1D985D8A7D986D8A2D986,200,20.785 KB,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",N
837,207.46.13.136,01/22/2019 03:56:21,GET,/product/30649?model=60398,200,41.198 KB,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),N
838,5.78.198.52,01/22/2019 03:56:29,POST,/m/updateVariation?__amp_source_origin=https3A2F2Fwww.zanbil.ir,200,0.171 KB,"Mozilla/5.0 (Linux; Android 8.0.0; SAMSUNG SM-G950F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/8.2 Chrome/63.0.3239.111 Mobile Safari/537.36",Y
839,204.18.198.248,01/22/2019 03:56:59,GET,/image/63531/productModel/200x200,200,6.531 KB,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",Y
840,2.179.141.98,01/22/2019 03:56:45,GET,/static/js/accordion.js?_=1548117047784,200,0.258 KB,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",Y
841,204.18.198.248,01/22/2019 03:57:11,GET,/image/30782?name=gastroback21.jpg&wh=max,200,30.822 KB,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",Y
842,66.249.66.194,01/22/2019 03:56:48,GET,/product/22706/D8B3D8A7D8B9D8AAD988D8B1D8B2D8B4DB8CD8BAD988D8A7D8B5DB8CCHRISBENZD985D8AFD984CBD.SI.KBS,200,41.552 KB,Googlebot-Image/1.0,N
843,178.253.33.51,01/22/2019 03:56:19,GET,/m/product/32574/62991/D985D8A7D8B4DB8CD986D8A7D8B5D984D8A7D8ADD8B5D988D8B1D8AAD9BED8B1D986D8B3D984DB8CD985D8AFD984PR465AT,200,20.406 KB,"Mozilla/5.0 (Linux; Android 5.1; HTC Desire 728 dual sim) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.83 Mobile Safari/537.36",Y
844,207.46.13.136,01/22/2019 03:57:00,GET,/filter/b12Cb1742Cb362Cb4022Cb614?page=4,200,37.958 KB,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),N
845,40.77.167.129,01/22/2019 03:56:19,GET,/image/6248/productModel/150x150,200,2.788 KB,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),N
846,5.78.198.52,01/22/2019 03:56:33,POST,/m/updateVariation?__amp_source_origin=https3A2F2Fwww.zanbil.ir,200,0.171 KB,"Mozilla/5.0 (Linux; Android 8.0.0; SAMSUNG SM-G950F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/8.2 Chrome/63.0.3239.111 Mobile Safari/537.36",Y
847,66.111.54.249,01/22/2019 03:56:27,GET,/m/filter/b12Cp1?page=1,200,21.202 KB,"Mozilla/5.0 (Linux; Android 5.0; SM-G900H Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.93 Mobile Safari/537.36",Y
848,66.249.66.194,01/22/2019 03:57:08,GET,/m/article/594/D987D986D8B1D985D8ACD8B3D985D987D8B3D8A7D8B2DB8C,200,23.11 KB,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",N
849,207.46.13.104,01/22/2019 03:56:45,GET,/filter?f=b36b238b244,200,37.257 KB,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),N
850,31.56.96.51,01/22/2019 03:57:00,GET,/image/61306/productModel/200x200,200,4.959 KB,"Mozilla/5.0 (Linux; Android 6.0; ALE-L21 Build/HuaweiALE-L21) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.158 Mobile Safari/537.36",Y
851,66.111.54.249,01/22/2019 03:56:46,GET,/image/886/brand,200,3.86 KB,"Mozilla/5.0 (Linux; Android 5.0; SM-G900H Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.93 Mobile Safari/537.36",Y
852,66.249.66.91,01/22/2019 03:56:39,GET,/filter/b6562Cb7032Cb672Cb2262Cb412Cb5982Cb1682Cb7232Cb5972Cb882Cb5482Cb62Cb6792Cb2152Cb1052Cb1942Cb742Cb5422Cb352Cb1132Cb8202Cb5742Cb4422Cb8802Cb6452Cb7242Cb1182Cb4822Cb4002Cb952Cb1352Cb2492Cb4352Cb2212Cb5232Cb8542Cb1262Cstexists2Cb2162Cb2172Cb1522Cb992Cb1882Cb2092Cb1922Cb2132Cb1362Cb2182Cb42Cb6482Cb4542Cb2582Cb2702Cb180?page=45,200,41.513 KB,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),N
853,40.77.167.129,01/22/2019 03:56:20,GET,/image/64815/productModel/150x150,200,3.481 KB,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),N
854,2.177.12.140,01/22/2019 03:56:23,GET,/image/32703/productType/120x90,200,13.303 KB,Mozilla/5.0 (Android 7.1.1; Mobile; rv:64.0) Gecko/64.0 Firefox/64.0,Y
855,66.111.54.249,01/22/2019 03:56:29,GET,/static/images/guarantees/warranty.png,200,5.807 KB,"Mozilla/5.0 (Linux; Android 5.0; SM-G900H Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.93 Mobile Safari/537.36",Y
856,5.211.97.39,01/22/2019 03:56:50,HEAD,/amp_preconnect_polyfill_404_or_other_error_expected._Do_not_worry_about_it?1548117000000,404,0.0 KB,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_2 like Mac OS X) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.0 Mobile/14F89 Safari/602.1",Y
857,5.78.180.75,01/22/2019 03:57:00,GET,/image/31041?name=samsunggalaxys88.jpg&wh=200x200,200,4.262 KB,Dalvik/2.1.0 (Linux; U; Android 5.0.2; LG-D405 Build/LRX22G.A1455269631),N
858,66.111.54.249,01/22/2019 03:56:45,GET,/image/99/brand,200,2.136 KB,"Mozilla/5.0 (Linux; Android 5.0; SM-G900H Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.93 Mobile Safari/537.36",Y
859,5.209.200.219,01/22/2019 04:56:58,POST,/image/62395/productModel/200x200,200,2.661 KB,"Mozilla/5.0 (Linux; Android 5.1.1; SM-G361H Build/LMY48B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36",Y
860,54.36.149.35,01/22/2019 03:56:47,GET,/filter/p10143stexistsv1|D985D8B4DAA9DB8C,200,29.665 KB,Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/),N
861,5.209.200.218,01/22/2019 03:57:07,GET,/static/images/amp/blog.png,200,3.863 KB,"Mozilla/5.0 (Linux; Android 5.1.1; SM-G361H Build/LMY48B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36",Y
862,66.111.54.249,01/22/2019 03:57:02,GET,/static/images/amp/telegram.png,200,4.859 KB,"Mozilla/5.0 (Linux; Android 5.0; SM-G900H Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.93 Mobile Safari/537.36",Y
863,31.56.96.51,01/22/2019 03:56:32,GET,/static/images/amp/instagram.png,200,7.146 KB,"Mozilla/5.0 (Linux; Android 6.0; ALE-L21 Build/HuaweiALE-L21) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.158 Mobile Safari/537.36",Y
864,5.211.97.39,01/22/2019 03:56:57,GET,/image/2145/productModel/200x200,200,6.185 KB,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_2 like Mac OS X) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.0 Mobile/14F89 Safari/602.1",Y
865,54.36.149.92,01/22/2019 03:57:11,GET,/filter/p59522Cv17CD982D8B1D985D8B22Cv17CD986D8A7D8B1D986D8ACDB8C,200,32.006 KB,Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/),N
866,5.211.97.39,01/22/2019 03:56:57,GET,/image/11667/productModel/200x200,200,4.124 KB,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_2 like Mac OS X) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.0 Mobile/14F89 Safari/602.1",Y
867,5.112.52.254,01/22/2019 03:56:29,GET,/image/32837?name=des36001111.jpg&wh=200x200,200,3.323 KB,Dalvik/2.1.0 (Linux; U; Android 8.1.0; SM-J530F Build/M1AJQ),N
868,66.249.66.195,01/22/2019 04:56:28,GET,/m/filter/b105b113b118b126b135b136b152b168b180b188b192b194b209b213b215b216b217b218b221b226b249b258b270b35b4b400b41b435b442b454b482b523b542b548b574b597b598b6b645b648b656b67b679b703b723b724b74b820b854b88b880b95b99stexists,200,26.859 KB,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",N
869,31.56.96.52,01/22/2019 04:56:20,HEAD,/image/60847/productModel/200x200,200,5.667 KB,"Mozilla/5.0 (Linux; Android 6.0; ALE-L21 Build/HuaweiALE-L21) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.158 Mobile Safari/537.36",Y
870,66.249.66.195,01/22/2019 04:56:29,GET,/product/4057/47/78306,200,41.398 KB,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),N
871,5.209.200.218,01/22/2019 03:56:55,GET,/static/images/guarantees/bestPrice.png,200,7.356 KB,"Mozilla/5.0 (Linux; Android 5.1.1; SM-G361H Build/LMY48B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36",Y
872,5.160.157.20,01/22/2019 03:56:49,GET,/filter?f=p12129&page=21,301,0.178 KB,Mozilla/5.0 (Windows NT 5.1; rv:8.0) Gecko/20100101 Firefox/8.0,N
873,2.177.12.140,01/22/2019 03:56:25,GET,/image/64272/productModel/150x150,200,3.768 KB,Mozilla/5.0 (Android 7.1.1; Mobile; rv:64.0) Gecko/64.0 Firefox/64.0,Y
874,66.249.66.194,01/22/2019 03:56:22,GET,/m/browse/gasheater/D8A8D8AED8A7D8B1DB8CDAAFD8A7D8B2DB8C,200,19.162 KB,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",N
875,5.211.97.39,01/22/2019 03:56:57,GET,/image/30331/productModel/200x200,200,4.845 KB,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_2 like Mac OS X) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.0 Mobile/14F89 Safari/602.1",Y
876,66.249.66.91,01/22/2019 03:57:02,GET,/filter/b4812Cb8742Cb362Cb2262Cb5702Cb1802Cb6152Cb1852Cb8802Cb8782Cb2702Cb9032Cb8832Cb992Cb2612Cb1522Cb2492Cb7012Cb7232Cb422Cb1832Cb882Cb2192Cb2022Cb3082Cb1032Cb12Cb22Cb1262Cb5232Cb9042Cb1922Cb7032Cb8902Cb1052Cb2312Cb2582Cb2092Cb502Cb1862Cb2212Cb4822Cb412Cb2382Cb192Cb4352Cb6482Cb7242Cb742Cb82Cb6142Cb6192Cb1132Cb7342Cb1682Cb632Cb5462Cb6032Cb151?page=204,200,41.047 KB,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),N
877,34.247.132.53,01/22/2019 03:56:22,GET,/,200,29.619 KB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36",N
878,5.211.97.39,01/22/2019 03:57:06,GET,/image/215/brand,200,2.353 KB,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_2 like Mac OS X) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.0 Mobile/14F89 Safari/602.1",Y
